title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive
宝马5系 2014款 520Li 典雅型,华晨宝马,2015-02,7.49,自动,2.0T,27.00,47.30,北京,2014款,中大型,0,184马力,汽油,5055,1860,1491,,前置后驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2014-04,6.54,自动,2.0L,11.92,20.20,北京,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
标致308S 2015款 1.6T 自动劲驰版,东风标致,2016-12,1.52,自动,1.6T,8.95,17.10,北京,2015款,紧凑型,0,167马力,汽油,4255,1820,1480,,前置前驱
别克 英朗 2012款 XT 1.6L 自动时尚版,上汽通用别克,2013-01,4.24,自动,1.6L,6.00,16.30,北京,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
标致408 2015款 1.2T 自动豪华版,东风标致,2015-09,4.62,自动,1.2T,8.50,16.50,北京,2015款,紧凑型,0,136马力,汽油,4750,1820,1488,,前置前驱
本田 杰德 2014款 1.8L 自动舒适精英版 5座,东风本田,2014-10,4.11,自动,1.8L,9.20,9.38,北京,2014款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
别克 君威 2012款 2.4L SIDI旗舰版,上汽通用别克,2012-08,7.03,自动,2.4L,7.61,7.99,北京,2012款,中型,0,186马力,汽油,4830,1856,1484,,前置前驱
起亚 狮跑 2012款 2.0L 自动两驱版GLS,东风悦达起亚,2012-05,4.89,自动,2.0L,6.00,20.00,北京,2012款,紧凑型,1,142马力,汽油,4350,1840,1730,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2014-10,3.58,自动,1.5L,5.92,8.90,北京,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
别克 君越 2012款 2.4L SIDI雅致版,上汽通用别克,2012-10,7.15,自动,2.4L,8.78,9.06,北京,2012款,中型,0,186马力,汽油,5000,1858,1497,,前置前驱
奇瑞 艾瑞泽5 2016款 1.5L 手动领锐版,奇瑞汽车,2016-05,4.87,手动,1.5L,3.65,7.60,北京,2016款,紧凑型,0,116马力,汽油,4572,1825,1482,,前置前驱
沃尔沃S80L 2015款 2.0T T5 智逸版,长安沃尔沃,2016-01,2.92,自动,2.0T,19.30,19.57,北京,2015款,中大型,0,214马力,汽油,4991,1861,1490,,前置前驱
铃木 天语 SX4 2011款 改款 1.6L 自动运动型,长安铃木,2011-10,7.25,自动,1.6L,4.00,12.90,北京,2011款,紧凑型,0,109马力,汽油,4135,1755,1605,,前置前驱
哈弗H6 2011款 2.0L 手动两驱精英型,长城汽车,2012-07,8.42,手动,2.0L,3.79,11.50,北京,2011款,紧凑型,1,133马力,汽油,4640,1825,1690,,前置前驱
标致508 2015款 1.6THP 自动致臻版,东风标致,2015-11,5.59,自动,1.6T,11.20,23.80,北京,2015款,中型,0,167马力,汽油,4826,1855,1465,,前置前驱
大众 朗逸 2013款 改款 1.6L 自动豪华版,上汽大众,2013-06,12.65,自动,1.6L,6.02,15.90,北京,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
现代 全新胜达 2013款 2.4L 自动四驱尊贵型,北京现代,2013-03,6.76,自动,2.4L,11.44,11.59,北京,2013款,中型,1,189马力,汽油,4725,1880,1686,,前置四驱
福特 福克斯 2012款 两厢 1.6L 自动风尚型,长安福特,2013-12,6.18,自动,1.6L,5.80,15.60,北京,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
斯柯达 明锐 2013款 1.6L 手动逸俊版,上汽斯柯达,2013-08,5.65,手动,1.6L,5.80,14.90,北京,2013款,紧凑型,0,105马力,汽油,4569,1769,1462,,前置前驱
雷诺 科雷傲 2016款 2.0L 两驱舒适版(进口),雷诺(进口),2016-02,4.15,自动,2.0L,11.25,24.80,北京,2016款,紧凑型,1,140马力,汽油,4522,1855,1704,,前置前驱
大众 速腾 2014款 1.6L 自动舒适型,一汽-大众,2014-07,5.71,自动,1.6L,8.20,16.40,北京,2014款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
福特 翼虎 2015款 1.5L GTDi 两驱风尚型,长安福特,2015-09,4.31,自动,1.5T,11.90,23.60,北京,2015款,紧凑型,1,181马力,汽油,4524,1838,1695,,前置前驱
大众 帕萨特 2013款 1.8TSI DSG政府采购版,上汽大众,2014-09,7.22,自动,1.8T,11.00,22.70,北京,2013款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
大众 迈腾 2012款 改款 1.8TSI 尊贵型,一汽-大众,2012-11,8.4,自动,1.8T,11.60,11.77,北京,2012款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
标致508 2012款 2.0L 自动智享版,东风标致,2012-10,13.06,自动,2.0L,5.73,22.20,北京,2012款,中型,0,147马力,汽油,4826,1855,1465,,前置前驱
现代ix35 2015款 2.0L 自动两驱智能型 国V,北京现代,2015-02,8.45,自动,2.0L,8.20,8.29,北京,2015款,紧凑型,1,160马力,汽油,4420,1820,1690,,前置前驱
长安 逸动 2015款 1.6L 手动旗舰型,长安汽车,2015-03,6.78,手动,1.6L,4.46,9.50,北京,2015款,紧凑型,0,125马力,汽油,4620,1820,1490,,前置前驱
大众 帕萨特 2013款 2.0TSI DSG至尊版,上汽大众,2013-11,8.62,自动,2.0T,11.25,30.90,北京,2013款,中型,0,200马力,汽油,4870,1834,1472,,前置前驱
奇瑞 瑞虎3 2014款 魔力版 1.6L 手动智尚版,奇瑞汽车,2014-12,2.83,手动,1.6L,4.20,8.80,北京,2014款,小型,1,126马力,汽油,4420,1760,1670,,前置前驱
北京汽车E系列 2012款 两厢 1.5L 自动乐尚版,北京汽车,2012-09,3.77,自动,1.5L,2.83,8.20,北京,2012款,小型,0,113马力,汽油,3998,1720,1503,,前置前驱
本田 奥德赛 2015款 改款 2.4L 智享版,广汽本田,2016-06,2.96,自动,2.4L,21.04,29.00,北京,2015款,MPV,0,186马力,汽油,4845,1805,1695,,前置前驱
起亚K5 2015款 2.0L 自动LUX,东风悦达起亚,2015-10,1.93,自动,2.0L,10.80,20.50,北京,2015款,中型,0,162马力,汽油,4845,1830,1460,,前置前驱
宝马X1 2014款 sDrive18i 运动设计套装,华晨宝马,2014-06,4.87,自动,2.0T,16.36,36.80,北京,2014款,紧凑型,1,156马力,汽油,4484,1798,1577,,前置后驱
标致4008 2013款 2.0L 两驱时尚型(进口),标致(进口),2014-04,5.49,自动,2.0L,8.90,23.90,北京,2013款,紧凑型,1,150马力,汽油,4340,1800,1626,,前置前驱
雪铁龙C4L 2013款 1.6THP 自动劲智版,东风雪铁龙,2013-11,5.18,自动,1.6T,6.50,18.40,北京,2013款,紧凑型,0,163马力,汽油,4620,1780,1498,,前置前驱
大众 帕萨特 2013款 2.0TSI DSG至尊版,上汽大众,2013-03,3.59,自动,2.0T,12.00,30.90,北京,2013款,中型,0,200马力,汽油,4870,1834,1472,,前置前驱
大众 宝来 2016款 1.6L 自动舒适型,一汽-大众,2017-03,14.39,自动,1.6L,8.60,14.30,北京,2016款,紧凑型,0,110马力,汽油,4562,1793,1468,,前置前驱
日产 骐达 2014款 1.6L CVT智能型,东风日产,2013-11,4.17,自动,1.6L,6.35,13.60,北京,2014款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
北汽绅宝 绅宝X65 2015款 2.0T 手动豪华型,北京汽车,2018-12,0.09,手动,2.0T,6.65,14.70,北京,2015款,紧凑型,1,177马力,汽油,4654,1816,1680,,前置前驱
现代 索纳塔八 2011款 2.0L 自动豪华版,北京现代,2013-01,5.87,自动,2.0L,8.00,20.60,北京,2011款,中型,0,165马力,汽油,4820,1835,1475,,前置前驱
现代 索纳塔九 2015款 1.6T GLS智能型,北京现代,2016-09,6.07,自动,1.6T,11.20,21.10,北京,2015款,中型,0,180马力,汽油,4855,1865,1485,,前置前驱
本田 杰德 2013款 1.8L CVT豪华版 5座,东风本田,2014-01,4.86,自动,1.8L,9.90,18.90,北京,2013款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
别克 英朗 2013款 GT 1.6L 手动进取版,上汽通用别克,2015-01,6.77,手动,1.6L,5.50,14.90,北京,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
奇瑞 瑞虎3 2015款 1.6L CVT智尚纪念版,奇瑞汽车,2016-01,0.89,自动,1.6L,5.00,9.80,北京,2015款,小型,1,126马力,汽油,4420,1760,1670,,前置前驱
比亚迪S7 2015款 2.0T 升级版 自动尊贵型,比亚迪,2016-02,4.8,自动,2.0T,6.22,6.52,北京,2015款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动舒适型,长安福特,2015-07,7.77,自动,1.6L,5.59,14.20,北京,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
荣威RX5 2018款 30T 四驱自动互联网智尊版,上汽集团,2018-01,0.53,自动,2.0T,13.08,20.30,北京,2018款,紧凑型,1,220马力,汽油,4545,1855,1719,,前置四驱
现代 全新胜达 2013款 2.4L 自动四驱智能型,北京现代,2013-05,12.76,自动,2.4L,10.50,28.20,北京,2013款,中型,1,189马力,汽油,4725,1880,1686,,前置四驱
现代 索纳塔九 2015款 1.6T DLX尊贵型,北京现代,2015-09,6.83,自动,1.6T,10.50,23.60,北京,2015款,中型,0,180马力,汽油,4855,1865,1485,,前置前驱
大众 速腾 2017款 180TSI 自动臻享版,一汽-大众,2017-08,1.32,自动,1.2T,11.10,16.70,北京,2017款,紧凑型,0,110马力,汽油,4655,1780,1453,,前置前驱
现代 索纳塔八 2011款 2.0L 自动至尊版,北京现代,2012-05,11.81,自动,2.0L,6.67,7.01,北京,2011款,中型,0,165马力,汽油,4820,1835,1475,,前置前驱
起亚K3 2015款 1.6L 自动GLS,东风悦达起亚,2015-05,4.78,自动,1.6L,7.20,13.50,北京,2015款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
比亚迪S7 2016款 2.0T 自动尊贵型Plus,比亚迪,2016-11,3.24,自动,2.0T,7.43,14.90,北京,2016款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
现代 名图 2014款 1.8L 自动智能型GLS,北京现代,2015-06,5.03,自动,1.8L,9.00,16.30,北京,2014款,中型,0,143马力,汽油,4710,1820,1470,,前置前驱
大众POLO 2016款 1.4L 手动风尚型,上汽大众,2016-10,1.67,手动,1.4L,5.00,8.20,北京,2016款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,长城汽车,2014-04,7.14,手动,1.5T,5.45,14.00,北京,2014款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
别克 君越 2013款 2.4L SIDI精英舒适型,上汽通用别克,2015-06,10.65,自动,2.4L,11.80,27.80,北京,2013款,中型,0,186马力,汽油,5005,1858,1500,,前置前驱
大众 宝来 2012款 1.6L 自动舒适超值版,一汽-大众,2012-12,12.31,自动,1.6L,5.00,13.70,北京,2012款,紧凑型,0,105马力,汽油,4540,1775,1467,,前置前驱
福特 蒙迪欧-致胜 2011款 2.3L 时尚型,长安福特,2012-07,5.84,自动,2.3L,5.66,19.50,北京,2011款,中型,0,160马力,汽油,4854,1886,1495,,前置前驱
哈弗H5 2016款 经典版 2.0T 手动四驱尊贵型,长城汽车,2016-08,2.83,手动,2.0T,7.61,13.90,北京,2016款,紧凑型,1,190马力,汽油,4645,1800,1775,,前置四驱
别克 英朗 2015款 15N 自动豪华型,上汽通用别克,2015-08,6.97,自动,1.5L,6.89,14.90,北京,2015款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
马自达6 2012款 2.0L 自动时尚型,一汽马自达,2013-06,5.5,自动,2.0L,6.50,19.50,北京,2012款,中型,0,147马力,汽油,4670,1780,1435,,前置前驱
标致508 2013款 2.3L 罗兰·加洛斯版,东风标致,2013-07,4.43,自动,2.3L,9.11,25.20,北京,2013款,中型,0,171马力,汽油,4826,1855,1465,,前置前驱
哈弗H2 2014款 1.5T 手动两驱精英版,长城汽车,2015-07,2.64,手动,1.5T,6.00,11.30,北京,2014款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,上汽通用雪佛兰,2015-06,6.38,自动,2.0L,8.50,18.40,北京,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
三菱 欧蓝德 2013款 2.4L 四驱豪华导航版 5座(进口),三菱(进口),2014-06,3.64,自动,2.4L,12.81,29.30,北京,2013款,紧凑型,1,169马力,汽油,4655,1800,1680,,前置四驱
起亚KX5 2016款 1.6T 自动两驱DLX,东风悦达起亚,2017-08,3.89,自动,1.6T,11.80,19.20,北京,2016款,紧凑型,1,177马力,汽油,4480,1855,1655,,前置前驱
宝马X3 2014款 xDrive28i X设计套装(进口),宝马(进口),2014-11,3.94,自动,2.0T,30.00,64.40,北京,2014款,中型,1,245马力,汽油,4665,1890,1690,,前置四驱
大众 速腾 2014款 改款 1.6L 手动舒适型,一汽-大众,2014-08,4.71,手动,1.6L,7.07,15.10,北京,2014款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
福特 锐界 2015款 2.0T GTDi 两驱豪锐型,长安福特,2015-08,6.78,自动,2.0T,17.50,32.50,北京,2015款,中型,1,245马力,汽油,4878,1925,1770,,前置前驱
日产 逍客 2017款 2.0L CVT智享版,东风日产,2017-08,2.98,自动,2.0L,12.25,17.10,北京,2017款,紧凑型,1,150马力,汽油,4384,1837,1612,,前置前驱
起亚 智跑 2012款 2.0L 自动两驱版NAVI,东风悦达起亚,2013-04,4.97,自动,2.0L,9.00,22.80,北京,2012款,紧凑型,1,165马力,汽油,4440,1855,1660,,前置前驱
标致308 2014款 乐享版 经典 1.6L 自动优尚型,东风标致,2016-05,5.59,自动,1.6L,5.50,12.60,北京,2014款,紧凑型,0,117马力,汽油,4558,1805,1505,,前置前驱
标致3008 2013款 1.6THP 罗兰·加洛斯版,东风标致,2014-04,6.93,自动,1.6T,8.43,23.50,北京,2013款,紧凑型,1,163马力,汽油,4428,1840,1652,,前置前驱
宝马X3 2011款 xDrive28i 领先型(进口),宝马(进口),2011-07,9.56,自动,3.0L,18.90,59.20,北京,2011款,中型,1,258马力,汽油,4648,1881,1661,,前置四驱
现代ix25 2015款 1.6L 自动两驱智能型GLS,北京现代,2017-01,2.82,自动,1.6L,8.70,15.50,北京,2015款,小型,1,125马力,汽油,4270,1780,1627,,前置前驱
大众 朗逸 2011款 1.6L 手动品雅版,上汽大众,2011-05,5.89,手动,1.6L,4.50,13.30,北京,2011款,紧凑型,0,105马力,汽油,4608,1743,1465,,前置前驱
大众POLO 2016款 1.4L 手动风尚型,上汽大众,2016-12,5.15,手动,1.4L,5.00,8.20,北京,2016款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
起亚 智跑 2012款 2.0L 自动两驱版NAVI,东风悦达起亚,2012-08,4.53,自动,2.0L,8.00,22.80,北京,2012款,紧凑型,1,165马力,汽油,4440,1855,1660,,前置前驱
福特 福克斯 2012款 两厢 1.6L 手动风尚型,长安福特,2013-09,6.19,手动,1.6L,4.89,14.40,北京,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
现代 瑞纳 2014款 1.4L 手动智能型GLS,北京现代,2015-11,2.89,手动,1.4L,4.70,8.60,北京,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
大众 帕萨特 2014款 1.8TSI DSG御尊版,上汽大众,2014-12,4.7,自动,1.8T,13.33,13.44,北京,2014款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
福特 蒙迪欧-致胜 2011款 2.3L 时尚型,长安福特,2011-09,13.02,自动,2.3L,5.04,19.50,北京,2011款,中型,0,160马力,汽油,4854,1886,1495,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2014-08,8.71,自动,2.4L,10.16,22.70,北京,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
大众 2016款 途安L 280TSI 手动风尚版,上汽大众,2019-01,0.52,手动,1.4T,11.90,16.90,北京,2016款,MPV,0,150马力,汽油,4527,1829,1659,,前置前驱
英菲尼迪Q50L 2015款 2.0T 悦享版,东风英菲尼迪,2015-05,2.66,自动,2.0T,18.75,33.60,北京,2015款,中型,0,211马力,汽油,4840,1823,1456,,前置后驱
奔腾B50 2013款 1.6L 手动豪华型,一汽奔腾,2015-04,6.16,手动,1.6L,3.80,10.50,北京,2013款,紧凑型,0,103马力,汽油,4615,1785,1435,,前置前驱
雪佛兰 科鲁兹 2012款 1.8L SE AT,上汽通用雪佛兰,2012-02,12.63,自动,1.8L,4.50,14.90,北京,2012款,紧凑型,0,147马力,汽油,4598,1797,1477,,前置前驱
现代 瑞奕 2014款 1.4L 自动GLX,北京现代,2014-08,2.34,自动,1.4L,4.50,9.50,北京,2014款,小型,0,107马力,汽油,4120,1700,1460,,前置前驱
北汽绅宝 绅宝D50 2016款 1.5L 手动标准版,北京汽车,2015-12,7.95,手动,1.5L,2.86,8.10,北京,2016款,紧凑型,0,113马力,汽油,4582,1794,1486,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2012-11,7.94,自动,1.6L,5.05,5.14,北京,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
福特 嘉年华 2009款 两厢 1.5L 自动运动型,长安福特,2010-12,8,自动,1.5L,3.50,11.80,北京,2009款,小型,0,103马力,汽油,3950,1722,1467,,前置前驱
日产 天籁 2012款 2.5L XL智享版,东风日产,2012-08,6.59,自动,2.5L,9.11,26.60,北京,2012款,中型,0,185马力,汽油,4850,1795,1475,,前置前驱
现代 索纳塔八 2014款 2.0L 自动豪华版,北京现代,2014-07,7.88,自动,2.0L,9.00,20.60,北京,2014款,中型,0,162马力,汽油,4820,1835,1475,,前置前驱
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,长安福特,2015-09,2.87,自动,2.0T,13.35,24.20,北京,2013款,中型,0,203马力,汽油,4860,1854,1480,,前置前驱
别克 凯越 2015款 1.5L 手动经典型,上汽通用别克,2015-06,2.89,手动,1.5L,5.00,9.40,北京,2015款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
雪铁龙C4L 2013款 1.6THP 自动劲智版,东风雪铁龙,2013-06,9.41,自动,1.6T,6.00,18.40,北京,2013款,紧凑型,0,163马力,汽油,4620,1780,1498,,前置前驱
起亚 狮跑 2009款 2.0L 手动两驱版GLS,东风悦达起亚,2010-08,6.2,手动,2.0L,4.00,18.90,北京,2009款,紧凑型,1,142马力,汽油,4350,1840,1730,,前置前驱
现代 途胜 2013款 2.0L 手动两驱时尚型,北京现代,2014-02,6.89,手动,2.0L,6.30,18.40,北京,2013款,紧凑型,1,141马力,汽油,4345,1797,1730,,前置前驱
别克 昂科威 2016款 28T 四驱豪华型,上汽通用别克,2016-01,6.85,自动,2.0T,15.80,16.04,北京,2016款,中型,1,260马力,汽油,4667,1839,1694,,前置四驱
日产 骐达 2011款 1.6L CVT智能型,东风日产,2011-08,7.72,自动,1.6L,5.60,13.60,北京,2011款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
现代 索纳塔九 2015款 2.4L TOP旗舰型,北京现代,2015-07,11.69,自动,2.4L,10.50,27.10,北京,2015款,中型,0,189马力,汽油,4855,1865,1485,,前置前驱
宝马3系 2013款 320Li 时尚型,华晨宝马,2012-09,6.89,自动,2.0T,16.00,38.50,北京,2013款,中型,0,184马力,汽油,4734,1811,1455,,前置后驱
宝马3系 2016款 320Li 进取型,华晨宝马,2015-12,2.45,自动,2.0T,20.17,35.40,北京,2016款,中型,0,184马力,汽油,4753,1811,1453,,前置后驱
大众 迈腾 2013款 1.8TSI 豪华型,一汽-大众,2013-11,14.98,自动,1.8T,10.92,25.30,北京,2013款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
现代 途胜 2015款 1.6T 双离合两驱智能型,北京现代,2017-08,1.47,自动,1.6T,12.00,19.50,北京,2015款,紧凑型,1,177马力,汽油,4475,1850,1660,,前置前驱
现代 全新胜达 2013款 改款 2.0T 自动四驱尊贵型,北京现代,2014-09,6.13,自动,2.0T,13.50,32.40,北京,2013款,中型,1,245马力,汽油,4725,1880,1686,,前置四驱
福特 福克斯 2012款 两厢 1.6L 自动舒适型,长安福特,2013-08,2.63,自动,1.6L,5.45,14.20,北京,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
本田CR-V 2012款 2.0L 四驱经典版,东风本田,2012-05,8.12,自动,2.0L,11.63,11.78,北京,2012款,紧凑型,1,155马力,汽油,4550,1820,1685,,前置四驱
奥迪A6L 2012款 TFSI 标准型,一汽-大众奥迪,2014-05,5.32,自动,2.0T,23.00,44.50,北京,2012款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
奥迪A4L 2013款 35 TFSI 自动技术型,一汽-大众奥迪,2013-06,4.02,自动,2.0T,16.50,40.10,北京,2013款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
别克GL8 2014款 2.4L LT豪华商务行政版,上汽通用别克,2015-07,6.12,自动,2.4L,17.40,18.29,北京,2014款,MPV,0,186马力,汽油,5266,1878,1800,,前置前驱
别克 英朗 2012款 XT 1.6L 自动时尚版,上汽通用别克,2013-03,6.16,自动,1.6L,5.60,16.30,北京,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
宝马1系 2008款 120i 自动挡(进口),宝马(进口),2011-06,6.62,自动,2.0L,7.50,31.30,北京,2008款,紧凑型,0,156马力,汽油,4239,1748,1421,,前置后驱
别克 英朗 2013款 GT 1.8L 自动时尚版,上汽通用别克,2013-05,6.83,自动,1.8L,6.00,17.90,北京,2013款,紧凑型,0,147马力,汽油,4671,1815,1478,,前置前驱
现代 索纳塔八 2011款 2.0L 自动顶级版,北京现代,2012-12,3.75,自动,2.0L,8.50,25.30,北京,2011款,中型,0,165马力,汽油,4820,1835,1475,,前置前驱
宝马3系 2010款 318i 领先型,华晨宝马,2011-03,7.22,自动,2.0L,8.88,31.80,北京,2010款,中型,0,136马力,汽油,4531,1817,1421,,前置后驱
大众 速腾 2014款 改款 1.4TSI 自动豪华型,一汽-大众,2014-12,11.73,自动,1.4T,8.50,18.20,北京,2014款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
铃木 锋驭 2014款 1.6L CVT两驱进取型,长安铃木,2015-01,6.81,自动,1.6L,6.00,13.00,北京,2014款,小型,1,122马力,汽油,4300,1765,1585,,前置前驱
宝骏730 2014款 1.5L 手动豪华型 7座,上汽通用五菱,2014-12,4.83,手动,1.5L,4.08,8.80,北京,2014款,MPV,0,112马力,汽油,4685,1785,1745,,前置前驱
宝马3系 2011款 325i 时尚型,华晨宝马,2011-05,10.47,自动,2.5L,12.00,44.40,北京,2011款,中型,0,218马力,汽油,4531,1817,1421,,前置后驱
